day,car_number
20170212,12
20170212,13
20170212,19
20170212,13
20170212,17
20170212,8
20170212,10
20170212,6
20170212,8
20170212,5
20170212,13
20170212,16
20170212,12
20170212,14
20170212,9
20170212,11
20170212,10
20170212,11
20170212,12
20170212,12
20170212,15
20170212,6
20170212,12
20170212,7
20170212,1
20170212,3
20170212,3
20170212,9
20170212,11
20170212,7
20170212,11
20170212,6
20170212,6
20170212,3
20170212,3
20170212,2
20170212,3
20170212,4
20170212,15
20170212,27
20170212,28
20170212,38
20170212,31
20170212,30
20170212,27
20170212,34
20170212,30
20170212,28
20170212,20
20170212,20
20170212,19
20170212,10
20170212,6
20170212,13
20170212,10
20170212,8
20170212,9
20170212,8
20170212,7
20170212,9
20170212,16
20170212,7
20170212,11
20170212,7
20170212,13
20170212,4
20170212,9
20170212,10
20170212,11
20170212,9
20170212,6
20170212,14
20170212,9
20170212,4
20170212,9
20170212,10
20170212,8
20170212,15
20170212,10
20170212,3
20170212,1
20170212,3
20170212,5
20170212,7
20170212,0
20170212,2
20170212,6
20170212,9
20170212,4
20170212,4
20170212,5
20170212,1
20170212,2
20170212,2
20170213,4
20170213,7
20170213,4
20170213,5
20170213,5
20170213,6
20170213,8
20170213,5
20170213,10
20170213,5
20170213,2
20170213,5
20170213,1
20170213,6
20170213,5
20170213,2
20170213,2
20170213,3
20170213,1
20170213,1
20170213,0
20170213,2
20170213,3
20170213,0
20170213,4
20170213,1
20170213,1
20170213,1
20170213,25
20170213,14
20170213,11
20170213,12
20170213,8
20170213,10
20170213,4
20170213,6
20170213,13
20170213,10
20170213,14
20170213,9
20170213,7
20170213,6
20170213,9
20170213,14
20170213,4
20170213,11
20170213,11
20170213,8
20170213,5
20170213,8
20170213,7
20170213,9
20170213,8
20170213,14
20170213,11
20170213,8
20170213,5
20170213,6
20170213,7
20170213,10
20170213,7
20170213,7
20170213,10
20170213,5
20170213,6
20170213,2
20170213,3
20170213,8
20170213,4
20170213,4
20170213,6
20170213,7
20170213,5
20170213,7
20170213,7
20170213,11
20170213,10
20170213,4
20170213,6
20170213,6
20170213,7
20170213,4
20170213,5
20170213,2
20170213,2
20170213,10
20170213,5
20170213,2
20170213,3
20170213,4
20170213,6
20170213,4
20170213,7
20170213,8
20170213,4
20170213,5
20170213,1
20170213,1
20170213,5
20170213,7
20170213,6
20170213,6
20170213,6
20170213,2
20170213,6
20170213,3
20170213,6
20170213,9
20170213,7
20170213,7
20170213,8
20170213,1
20170213,0
20170213,0
20170213,0
20170213,0
20170213,0
20170213,0
20170213,0
20170213,0
20170213,0
20170213,0
20170213,0
20170213,0
20170213,0
20170213,0
20170213,7
20170213,6
20170213,5
20170213,6
20170213,2
20170213,8
20170213,6
20170213,7
20170213,8
20170213,5
20170213,2
20170213,8
20170213,2
20170213,10
20170213,8
20170213,11
20170213,10
20170213,6
20170213,12
20170213,10
20170213,9
20170213,10
20170213,5
20170213,11
20170213,7
20170213,9
20170213,11
20170213,13
20170213,5
20170213,6
20170213,4
20170213,5
20170213,2
20170213,2
20170213,3
20170213,6
20170213,3
20170213,4
20170213,3
20170213,8
20170213,4
20170213,4
20170213,5
20170213,7
20170213,4
20170213,7
20170213,14
20170213,14
20170213,10
20170213,6
20170213,9
20170213,12
20170213,3
20170213,10
20170213,10
20170213,10
20170213,4
20170213,2
20170213,8
20170213,8
20170213,5
20170213,5
20170213,6
20170213,4
20170213,3
20170213,4
20170213,6
20170213,5
20170213,6
20170213,6
20170213,7
20170213,4
20170213,4
20170213,5
20170213,2
20170213,5
20170213,10
20170213,8
20170213,6
20170213,8
20170213,8
20170213,7
20170213,11
20170213,5
20170213,4
20170213,1
20170213,0
20170213,0
20170213,2
20170213,1
20170213,3
20170213,4
20170213,5
20170213,6
20170213,5
20170213,4
20170213,3
20170213,1
20170213,9
20170213,14
20170213,7
20170213,13
20170213,11
20170213,11
20170213,12
20170213,17
20170213,12
20170213,14
20170213,10
20170213,11
20170213,12
20170213,14
20170213,6
20170213,5
20170213,4
20170213,5
20170213,6
20170213,3
20170213,7
20170213,6
20170213,7
20170213,7
20170213,9
20170213,6
20170213,4
20170213,2
20170213,15
20170213,8
20170213,7
20170213,3
20170213,6
20170213,8
20170213,8
20170213,9
20170213,15
20170213,10
20170213,8
20170213,10
20170213,8
20170213,6
20170213,16
20170213,10
20170213,8
20170213,5
20170213,7
20170213,10
20170213,10
20170213,15
20170213,13
20170213,10
20170213,11
20170213,11
20170213,8
20170213,5
20170213,13
20170213,7
20170213,6
20170213,12
20170213,18
20170213,15
20170213,11
20170213,7
20170213,10
20170213,15
20170213,6
20170213,10
20170213,9
20170213,11
20170213,11
20170213,12
20170213,8
20170213,7
20170213,11
20170213,10
20170213,12
20170213,17
20170213,19
20170213,13
20170213,10
20170213,10
20170213,5
20170213,11
20170213,2
20170213,6
20170213,8
20170213,6
20170213,6
20170213,10
20170213,7
20170213,8
20170213,7
20170213,7
20170213,11
20170213,8
20170213,4
20170213,8
20170213,22
20170213,23
20170213,15
20170213,18
20170213,20
20170213,27
20170213,17
20170213,17
20170213,16
20170213,19
20170213,20
20170213,19
20170213,10
20170213,5
20170213,1
20170213,4
20170213,3
20170213,3
20170213,0
20170213,1
20170213,0
20170213,7
20170213,0
20170213,0
20170213,1
20170213,3
20170213,4
20170213,3
20170213,12
20170213,12
20170213,9
20170213,15
20170213,12
20170213,15
20170213,14
20170213,12
20170213,12
20170213,18
20170213,11
20170213,16
20170213,12
20170213,7
20170213,12
20170213,14
20170213,8
20170213,16
20170213,12
20170213,13
20170213,15
20170213,14
20170213,14
20170213,20
20170213,13
20170213,17
20170213,10
20170213,9
20170213,10
20170213,12
20170213,6
20170213,7
20170213,4
20170213,8
20170213,6
20170213,8
20170213,8
20170213,10
20170213,13
20170213,8
20170213,8
20170213,5
20170213,12
20170213,13
20170213,7
20170213,7
20170213,4
20170213,11
20170213,4
20170213,6
20170213,5
20170213,12
20170213,11
20170213,5
20170213,6
20170213,7
20170213,13
20170213,4
20170213,2
20170213,3
20170213,7
20170213,5
20170213,7
20170213,5
20170213,4
20170213,8
20170213,3
20170213,5
20170213,6
20170213,0
20170213,9
20170213,14
20170213,11
20170213,10
20170213,8
20170213,9
20170213,9
20170213,6
20170213,9
20170213,11
20170213,11
20170213,8
20170213,4
20170213,4
20170213,18
20170213,10
20170213,9
20170213,14
20170213,9
20170213,14
20170213,5
20170213,8
20170213,16
20170213,14
20170213,11
20170213,9
20170213,7
20170213,1
20170213,10
20170213,13
20170213,6
20170213,10
20170213,10
20170213,10
20170213,12
20170213,13
20170213,13
20170213,16
20170213,14
20170213,10
20170213,11
20170213,8
20170213,5
20170213,2
20170213,1
20170213,3
20170213,0
20170213,3
20170213,2
20170213,2
20170213,2
20170213,3
20170213,2
20170213,2
20170213,1
20170213,4
20170213,26
20170213,17
20170213,18
20170213,25
20170213,24
20170213,26
20170213,18
20170213,27
20170213,18
20170213,27
20170213,21
20170213,28
20170213,15
20170213,15
20170213,8
20170213,12
20170213,7
20170213,4
20170213,6
20170213,5
20170213,11
20170213,7
20170213,9
20170213,8
20170213,6
20170213,8
20170213,8
20170213,6
20170213,14
20170213,12
20170213,15
20170213,17
20170213,15
20170213,13
20170213,18
20170213,26
20170213,10
20170213,12
20170213,20
20170213,18
20170213,10
20170213,16
20170213,11
20170213,12
20170213,10
20170213,14
20170213,15
20170213,14
20170213,15
20170213,17
20170213,13
20170213,10
20170213,15
20170213,18
20170213,12
20170213,17
20170213,3
20170213,8
20170213,7
20170213,6
20170213,8
20170213,7
20170213,9
20170213,16
20170213,7
20170213,3
20170213,7
20170213,9
20170213,6
20170213,8
20170213,18
20170213,23
20170213,14
20170213,11
20170213,15
20170213,10
20170213,11
20170213,13
20170213,11
20170213,10
20170213,20
20170213,16
20170213,10
20170213,6
20170213,17
20170213,23
20170213,15
20170213,16
20170213,14
20170213,12
20170213,24
20170213,17
20170213,27
20170213,19
20170213,18
20170213,18
20170213,18
20170213,9
20170213,25
20170213,31
20170213,16
20170213,21
20170213,27
20170213,28
20170213,19
20170213,29
20170213,36
20170213,31
20170213,32
20170213,27
20170213,31
20170213,20
20170213,16
20170213,12
20170213,13
20170213,10
20170213,15
20170213,13
20170213,14
20170213,14
20170213,6
20170213,18
20170213,13
20170213,13
20170213,11
20170213,5
20170213,17
20170213,11
20170213,18
20170213,11
20170213,11
20170213,10
20170213,9
20170213,13
20170213,10
20170213,12
20170213,10
20170213,6
20170213,7
20170213,8
20170213,14
20170213,19
20170213,10
20170213,15
20170213,15
20170213,13
20170213,19
20170213,18
20170213,14
20170213,14
20170213,14
20170213,17
20170213,14
20170213,7
20170213,12
20170213,8
20170213,6
20170213,2
20170213,4
20170213,12
20170213,6
20170213,9
20170213,8
20170213,8
20170213,6
20170213,6
20170213,8
20170213,2
20170213,37
20170213,38
20170213,34
20170213,34
20170213,39
20170213,37
20170213,34
20170213,38
20170213,35
20170213,37
20170213,36
20170213,29
20170213,27
20170213,19
20170213,10
20170213,14
20170213,11
20170213,16
20170213,8
20170213,11
20170213,17
20170213,13
20170213,21
20170213,13
20170213,12
20170213,12
20170213,8
20170213,7
20170213,7
20170213,10
20170213,11
20170213,3
20170213,8
20170213,8
20170213,9
20170213,14
20170213,16
20170213,14
20170213,7
20170213,7
20170213,7
20170213,3
20170213,17
20170213,11
20170213,8
20170213,6
20170213,6
20170213,7
20170213,9
20170213,9
20170213,10
20170213,9
20170213,8
20170213,2
20170213,5
20170213,3
20170214,4
20170214,5
20170214,7
20170214,7
20170214,14
20170214,5
20170214,13
20170214,9
20170214,6
20170214,5
20170214,7
20170214,1
20170214,2
20170214,3
20170214,6
20170214,6
20170214,1
20170214,1
20170214,2
20170214,4
20170214,2
20170214,3
20170214,3
20170214,1
20170214,1
20170214,1
20170214,1
20170214,1
20170214,21
20170214,11
20170214,8
20170214,8
20170214,8
20170214,13
20170214,14
20170214,13
20170214,15
20170214,6
20170214,6
20170214,5
20170214,11
20170214,6
20170214,6
20170214,10
20170214,5
20170214,5
20170214,7
20170214,18
20170214,7
20170214,8
20170214,11
20170214,11
20170214,7
20170214,12
20170214,6
20170214,7
20170214,5
20170214,7
20170214,5
20170214,7
20170214,7
20170214,2
20170214,5
20170214,3
20170214,2
20170214,2
20170214,5
20170214,4
20170214,0
20170214,2
20170214,1
20170214,5
20170214,7
20170214,1
20170214,5
20170214,4
20170214,7
20170214,7
20170214,11
20170214,4
20170214,7
20170214,7
20170214,6
20170214,8
20170214,9
20170214,13
20170214,4
20170214,6
20170214,7
20170214,8
20170214,3
20170214,6
20170214,5
20170214,5
20170214,4
20170214,7
20170214,6
20170214,4
20170214,5
20170214,5
20170214,3
20170214,7
20170214,5
20170214,9
20170214,4
20170214,7
20170214,9
20170214,7
20170214,4
20170214,7
20170214,3
20170214,6
20170214,0
20170214,0
20170214,0
20170214,0
20170214,0
20170214,0
20170214,0
20170214,0
20170214,0
20170214,0
20170214,0
20170214,0
20170214,0
20170214,0
20170214,3
20170214,3
20170214,3
20170214,1
20170214,6
20170214,5
20170214,7
20170214,7
20170214,7
20170214,3
20170214,2
20170214,3
20170214,4
20170214,5
20170214,7
20170214,9
20170214,6
20170214,10
20170214,5
20170214,10
20170214,11
20170214,12
20170214,10
20170214,6
20170214,6
20170214,4
20170214,7
20170214,11
20170214,4
20170214,3
20170214,2
20170214,0
20170214,4
20170214,6
20170214,2
20170214,6
20170214,7
20170214,7
20170214,3
20170214,6
20170214,1
20170214,4
20170214,5
20170214,5
20170214,3
20170214,3
20170214,10
20170214,6
20170214,10
20170214,14
20170214,10
20170214,8
20170214,6
20170214,3
20170214,7
20170214,5
20170214,4
20170214,1
20170214,3
20170214,7
20170214,4
20170214,4
20170214,13
20170214,5
20170214,6
20170214,7
20170214,7
20170214,9
20170214,2
20170214,3
20170214,5
20170214,9
20170214,6
20170214,8
20170214,6
20170214,2
20170214,13
20170214,4
20170214,5
20170214,8
20170214,7
20170214,6
20170214,6
20170214,5
20170214,7
20170214,3
20170214,3
20170214,2
20170214,1
20170214,2
20170214,4
20170214,4
20170214,3
20170214,1
20170214,3
20170214,1
20170214,1
20170214,1
20170214,3
20170214,13
20170214,16
20170214,16
20170214,13
20170214,15
20170214,12
20170214,11
20170214,10
20170214,15
20170214,10
20170214,9
20170214,6
20170214,8
20170214,9
20170214,11
20170214,8
20170214,5
20170214,4
20170214,4
20170214,7
20170214,3
20170214,7
20170214,7
20170214,4
20170214,3
20170214,3
20170214,4
20170214,11
20170214,9
20170214,12
20170214,7
20170214,8
20170214,8
20170214,8
20170214,7
20170214,16
20170214,14
20170214,11
20170214,9
20170214,7
20170214,15
20170214,10
20170214,10
20170214,13
20170214,9
20170214,11
20170214,15
20170214,9
20170214,12
20170214,20
20170214,18
20170214,15
20170214,13
20170214,11
20170214,15
20170214,5
20170214,6
20170214,7
20170214,5
20170214,14
20170214,11
20170214,14
20170214,13
20170214,15
20170214,14
20170214,6
20170214,4
20170214,10
20170214,5
20170214,12
20170214,10
20170214,12
20170214,8
20170214,7
20170214,11
20170214,8
20170214,15
20170214,19
20170214,16
20170214,7
20170214,5
20170214,13
20170214,17
20170214,6
20170214,4
20170214,5
20170214,7
20170214,6
20170214,5
20170214,9
20170214,9
20170214,2
20170214,8
20170214,10
20170214,6
20170214,4
20170214,3
20170214,22
20170214,25
20170214,22
20170214,26
20170214,20
20170214,22
20170214,25
20170214,14
20170214,22
20170214,12
20170214,17
20170214,11
20170214,22
20170214,11
20170214,1
20170214,1
20170214,1
20170214,2
20170214,2
20170214,1
20170214,1
20170214,0
20170214,1
20170214,1
20170214,1
20170214,2
20170214,1
20170214,1
20170214,8
20170214,18
20170214,14
20170214,18
20170214,14
20170214,7
20170214,15
20170214,18
20170214,15
20170214,9
20170214,13
20170214,15
20170214,14
20170214,9
20170214,7
20170214,16
20170214,12
20170214,17
20170214,13
20170214,8
20170214,15
20170214,19
20170214,13
20170214,7
20170214,17
20170214,16
20170214,14
20170214,10
20170214,13
20170214,10
20170214,10
20170214,10
20170214,8
20170214,9
20170214,7
20170214,12
20170214,8
20170214,7
20170214,4
20170214,11
20170214,8
20170214,3
20170214,13
20170214,16
20170214,17
20170214,13
20170214,9
20170214,10
20170214,7
20170214,6
20170214,7
20170214,9
20170214,13
20170214,13
20170214,9
20170214,6
20170214,7
20170214,8
20170214,8
20170214,7
20170214,7
20170214,8
20170214,11
20170214,6
20170214,8
20170214,9
20170214,9
20170214,3
20170214,2
20170214,3
20170214,10
20170214,13
20170214,15
20170214,10
20170214,11
20170214,5
20170214,4
20170214,7
20170214,11
20170214,8
20170214,8
20170214,12
20170214,10
20170214,4
20170214,20
20170214,25
20170214,12
20170214,11
20170214,13
20170214,11
20170214,9
20170214,8
20170214,15
20170214,11
20170214,14
20170214,9
20170214,11
20170214,5
20170214,11
20170214,11
20170214,4
20170214,6
20170214,8
20170214,8
20170214,8
20170214,21
20170214,16
20170214,19
20170214,8
20170214,13
20170214,13
20170214,13
20170214,1
20170214,2
20170214,4
20170214,2
20170214,1
20170214,1
20170214,3
20170214,1
20170214,1
20170214,4
20170214,3
20170214,4
20170214,5
20170214,2
20170214,22
20170214,28
20170214,36
20170214,31
20170214,18
20170214,17
20170214,24
20170214,23
20170214,19
20170214,23
20170214,17
20170214,22
20170214,23
20170214,19
20170214,9
20170214,13
20170214,7
20170214,8
20170214,7
20170214,8
20170214,6
20170214,14
20170214,11
20170214,10
20170214,5
20170214,5
20170214,8
20170214,9
20170214,15
20170214,11
20170214,12
20170214,14
20170214,15
20170214,11
20170214,26
20170214,15
20170214,16
20170214,19
20170214,10
20170214,17
20170214,11
20170214,12
20170214,11
20170214,13
20170214,13
20170214,12
20170214,14
20170214,13
20170214,21
20170214,14
20170214,14
20170214,20
20170214,17
20170214,18
20170214,17
20170214,9
20170214,8
20170214,8
20170214,2
20170214,4
20170214,11
20170214,6
20170214,9
20170214,13
20170214,10
20170214,7
20170214,11
20170214,15
20170214,15
20170214,11
20170214,25
20170214,20
20170214,11
20170214,22
20170214,25
20170214,12
20170214,20
20170214,13
20170214,14
20170214,16
20170214,25
20170214,17
20170214,11
20170214,8
20170214,13
20170214,13
20170214,10
20170214,9
20170214,6
20170214,10
20170214,13
20170214,24
20170214,15
20170214,11
20170214,15
20170214,17
20170214,18
20170214,14
20170214,28
20170214,33
20170214,30
20170214,23
20170214,28
20170214,29
20170214,32
20170214,26
20170214,26
20170214,21
20170214,29
20170214,29
20170214,25
20170214,22
20170214,15
20170214,17
20170214,22
20170214,19
20170214,17
20170214,23
20170214,23
20170214,14
20170214,17
20170214,11
20170214,22
20170214,14
20170214,13
20170214,8
20170214,12
20170214,15
20170214,15
20170214,13
20170214,8
20170214,19
20170214,20
20170214,12
20170214,10
20170214,12
20170214,18
20170214,7
20170214,7
20170214,5
20170214,16
20170214,12
20170214,7
20170214,9
20170214,14
20170214,10
20170214,16
20170214,20
20170214,12
20170214,15
20170214,18
20170214,13
20170214,15
20170214,14
20170214,7
20170214,8
20170214,9
20170214,7
20170214,5
20170214,6
20170214,5
20170214,6
20170214,7
20170214,6
20170214,10
20170214,7
20170214,7
20170214,7
20170214,38
20170214,51
20170214,47
20170214,36
20170214,34
20170214,37
20170214,42
20170214,35
20170214,30
20170214,21
20170214,45
20170214,42
20170214,26
20170214,30
20170214,16
20170214,11
20170214,10
20170214,6
20170214,15
20170214,7
20170214,16
20170214,18
20170214,9
20170214,14
20170214,14
20170214,10
20170214,13
20170214,14
20170214,5
20170214,10
20170214,5
20170214,3
20170214,5
20170214,5
20170214,6
20170214,9
20170214,13
20170214,6
20170214,8
20170214,7
20170214,13
20170214,13
20170214,20
20170214,11
20170214,5
20170214,6
20170214,8
20170214,11
20170214,3
20170214,4
20170214,9
20170214,7
20170214,2
20170214,5
20170214,2
20170214,3
20170215,4
20170215,5
20170215,10
20170215,6
20170215,8
20170215,7
20170215,6
20170215,8
20170215,5
20170215,7
20170215,10
20170215,0
20170215,3
20170215,5
20170215,6
20170215,2
20170215,1
20170215,2
20170215,2
20170215,4
20170215,0
20170215,2
20170215,2
20170215,2
20170215,2
20170215,2
20170215,3
20170215,0
20170215,22
20170215,13
20170215,7
20170215,14
20170215,14
20170215,11
20170215,17
20170215,5
20170215,8
20170215,4
20170215,9
20170215,6
20170215,13
20170215,3
20170215,1
20170215,8
20170215,9
20170215,6
20170215,9
20170215,7
20170215,10
20170215,4
20170215,9
20170215,5
20170215,10
20170215,18
20170215,9
20170215,5
20170215,4
20170215,7
20170215,13
20170215,6
20170215,5
20170215,6
20170215,5
20170215,9
20170215,5
20170215,2
20170215,7
20170215,7
20170215,2
20170215,3
20170215,4
20170215,9
20170215,9
20170215,5
20170215,6
20170215,7
20170215,7
20170215,4
20170215,7
20170215,7
20170215,6
20170215,5
20170215,3
20170215,3
20170215,7
20170215,9
20170215,6
20170215,3
20170215,4
20170215,4
20170215,3
20170215,4
20170215,3
20170215,9
20170215,6
20170215,1
20170215,7
20170215,3
20170215,9
20170215,4
20170215,7
20170215,4
20170215,10
20170215,4
20170215,5
20170215,9
20170215,8
20170215,5
20170215,8
20170215,11
20170215,5
20170215,2
20170215,0
20170215,0
20170215,0
20170215,0
20170215,0
20170215,0
20170215,0
20170215,0
20170215,0
20170215,0
20170215,0
20170215,0
20170215,0
20170215,0
20170215,6
20170215,2
20170215,5
20170215,6
20170215,5
20170215,8
20170215,6
20170215,7
20170215,7
20170215,3
20170215,13
20170215,10
20170215,5
20170215,10
20170215,7
20170215,6
20170215,8
20170215,8
20170215,4
20170215,8
20170215,16
20170215,12
20170215,12
20170215,6
20170215,7
20170215,10
20170215,19
20170215,16
20170215,0
20170215,4
20170215,1
20170215,2
20170215,5
20170215,2
20170215,4
20170215,2
20170215,4
20170215,4
20170215,5
20170215,8
20170215,4
20170215,2
20170215,3
20170215,9
20170215,4
20170215,11
20170215,11
20170215,12
20170215,9
20170215,14
20170215,8
20170215,13
20170215,8
20170215,11
20170215,12
20170215,10
20170215,0
20170215,5
20170215,6
20170215,6
20170215,5
20170215,1
20170215,7
20170215,6
20170215,7
20170215,6
20170215,8
20170215,6
20170215,2
20170215,7
20170215,1
20170215,6
20170215,7
20170215,7
20170215,5
20170215,4
20170215,4
20170215,3
20170215,3
20170215,8
20170215,6
20170215,8
20170215,4
20170215,8
20170215,10
20170215,5
20170215,2
20170215,1
20170215,2
20170215,4
20170215,5
20170215,3
20170215,3
20170215,6
20170215,1
20170215,1
20170215,2
20170215,1
20170215,11
20170215,9
20170215,14
20170215,15
20170215,7
20170215,10
20170215,16
20170215,12
20170215,11
20170215,7
20170215,19
20170215,16
20170215,15
20170215,15
20170215,9
20170215,4
20170215,6
20170215,6
20170215,5
20170215,10
20170215,6
20170215,4
20170215,6
20170215,7
20170215,11
20170215,9
20170215,6
20170215,7
20170215,14
20170215,14
20170215,9
20170215,5
20170215,5
20170215,9
20170215,15
20170215,11
20170215,13
20170215,13
20170215,6
20170215,13
20170215,11
20170215,6
20170215,15
20170215,14
20170215,8
20170215,5
20170215,10
20170215,13
20170215,15
20170215,14
20170215,15
20170215,13
20170215,13
20170215,18
20170215,12
20170215,11
20170215,5
20170215,10
20170215,6
20170215,18
20170215,10
20170215,14
20170215,13
20170215,15
20170215,13
20170215,16
20170215,13
20170215,16
20170215,17
20170215,14
20170215,14
20170215,14
20170215,7
20170215,5
20170215,13
20170215,13
20170215,12
20170215,13
20170215,10
20170215,20
20170215,20
20170215,13
20170215,14
20170215,13
20170215,3
20170215,7
20170215,2
20170215,5
20170215,8
20170215,6
20170215,10
20170215,9
20170215,13
20170215,8
20170215,11
20170215,12
20170215,9
20170215,7
20170215,15
20170215,16
20170215,27
20170215,12
20170215,20
20170215,14
20170215,20
20170215,26
20170215,13
20170215,13
20170215,16
20170215,15
20170215,24
20170215,11
20170215,1
20170215,3
20170215,2
20170215,1
20170215,1
20170215,0
20170215,1
20170215,2
20170215,1
20170215,3
20170215,4
20170215,1
20170215,1
20170215,5
20170215,8
20170215,14
20170215,19
20170215,18
20170215,12
20170215,12
20170215,19
20170215,16
20170215,15
20170215,13
20170215,14
20170215,13
20170215,16
20170215,12
20170215,8
20170215,14
20170215,21
20170215,19
20170215,11
20170215,15
20170215,19
20170215,18
20170215,14
20170215,14
20170215,15
20170215,15
20170215,18
20170215,11
20170215,13
20170215,6
20170215,4
20170215,8
20170215,8
20170215,16
20170215,9
20170215,9
20170215,7
20170215,10
20170215,12
20170215,11
20170215,5
20170215,4
20170215,13
20170215,22
20170215,12
20170215,14
20170215,11
20170215,11
20170215,7
20170215,5
20170215,11
20170215,10
20170215,12
20170215,13
20170215,8
20170215,5
20170215,2
20170215,6
20170215,7
20170215,3
20170215,3
20170215,3
20170215,6
20170215,10
20170215,6
20170215,5
20170215,7
20170215,8
20170215,6
20170215,3
20170215,15
20170215,18
20170215,11
20170215,13
20170215,9
20170215,6
20170215,7
20170215,7
20170215,6
20170215,14
20170215,8
20170215,8
20170215,9
20170215,3
20170215,17
20170215,23
20170215,13
20170215,17
20170215,11
20170215,11
20170215,11
20170215,10
20170215,10
20170215,18
20170215,6
20170215,10
20170215,9
20170215,3
20170215,12
20170215,10
20170215,6
20170215,6
20170215,9
20170215,11
20170215,5
20170215,14
20170215,11
20170215,16
20170215,11
20170215,9
20170215,14
20170215,7
20170215,2
20170215,1
20170215,1
20170215,2
20170215,3
20170215,3
20170215,5
20170215,7
20170215,2
20170215,1
20170215,6
20170215,2
20170215,3
20170215,3
20170215,23
20170215,30
20170215,33
20170215,24
20170215,18
20170215,21
20170215,22
20170215,34
20170215,29
20170215,19
20170215,26
20170215,21
20170215,24
20170215,24
20170215,10
20170215,6
20170215,4
20170215,4
20170215,10
20170215,12
20170215,10
20170215,10
20170215,7
20170215,13
20170215,14
20170215,7
20170215,11
20170215,8
20170215,11
20170215,13
20170215,14
20170215,16
20170215,9
20170215,7
20170215,17
20170215,22
20170215,20
20170215,17
20170215,15
20170215,23
20170215,13
20170215,14
20170215,13
20170215,17
20170215,6
20170215,12
20170215,6
20170215,12
20170215,18
20170215,18
20170215,20
20170215,16
20170215,15
20170215,18
20170215,16
20170215,11
20170215,11
20170215,10
20170215,7
20170215,8
20170215,6
20170215,11
20170215,12
20170215,6
20170215,11
20170215,11
20170215,5
20170215,11
20170215,5
20170215,6
20170215,19
20170215,18
20170215,19
20170215,12
20170215,8
20170215,10
20170215,17
20170215,7
20170215,10
20170215,11
20170215,23
20170215,16
20170215,10
20170215,3
20170215,17
20170215,20
20170215,13
20170215,13
20170215,12
20170215,10
20170215,13
20170215,14
20170215,20
20170215,19
20170215,27
20170215,21
20170215,24
20170215,16
20170215,27
20170215,32
20170215,32
20170215,27
20170215,22
20170215,28
20170215,27
20170215,25
20170215,35
20170215,32
20170215,35
20170215,38
20170215,23
20170215,23
20170215,14
20170215,15
20170215,12
20170215,13
20170215,6
20170215,10
20170215,17
20170215,16
20170215,12
20170215,19
20170215,12
20170215,12
20170215,10
20170215,7
20170215,11
20170215,15
20170215,17
20170215,11
20170215,12
20170215,10
20170215,14
20170215,9
20170215,10
20170215,8
20170215,11
20170215,7
20170215,8
20170215,6
20170215,19
20170215,12
20170215,9
20170215,11
20170215,12
20170215,14
20170215,14
20170215,11
20170215,13
20170215,17
20170215,16
20170215,20
20170215,11
20170215,8
20170215,9
20170215,13
20170215,9
20170215,9
20170215,4
20170215,6
20170215,6
20170215,2
20170215,10
20170215,14
20170215,8
20170215,8
20170215,5
20170215,4
20170215,51
20170215,39
20170215,40
20170215,40
20170215,30
20170215,38
20170215,29
20170215,35
20170215,33
20170215,26
20170215,40
20170215,33
20170215,25
20170215,25
20170215,14
20170215,10
20170215,8
20170215,14
20170215,9
20170215,11
20170215,16
20170215,9
20170215,11
20170215,11
20170215,7
20170215,17
20170215,10
20170215,6
20170215,10
20170215,8
20170215,9
20170215,4
20170215,6
20170215,10
20170215,7
20170215,5
20170215,9
20170215,16
20170215,11
20170215,8
20170215,10
20170215,9
20170215,17
20170215,8
20170215,3
20170215,8
20170215,7
20170215,10
20170215,6
20170215,2
20170215,4
20170215,4
20170215,3
20170215,6
20170215,3
20170215,3
20170216,9
20170216,12
20170216,10
20170216,4
20170216,8
20170216,14
20170216,7
20170216,15
20170216,7
20170216,4
20170216,7
20170216,3
20170216,4
20170216,0
20170216,5
20170216,3
20170216,1
20170216,3
20170216,2
20170216,3
20170216,3
20170216,6
20170216,1
20170216,5
20170216,2
20170216,3
20170216,0
20170216,0
20170216,21
20170216,17
20170216,12
20170216,8
20170216,7
20170216,12
20170216,9
20170216,12
20170216,10
20170216,17
20170216,6
20170216,10
20170216,4
20170216,3
20170216,8
20170216,10
20170216,4
20170216,9
20170216,4
20170216,6
20170216,8
20170216,8
20170216,9
20170216,9
20170216,10
20170216,6
20170216,12
20170216,11
20170216,7
20170216,3
20170216,3
20170216,4
20170216,4
20170216,6
20170216,4
20170216,3
20170216,3
20170216,3
20170216,6
20170216,5
20170216,0
20170216,2
20170216,13
20170216,7
20170216,6
20170216,7
20170216,7
20170216,11
20170216,2
20170216,12
20170216,9
20170216,11
20170216,11
20170216,10
20170216,7
20170216,5
20170216,5
20170216,14
20170216,6
20170216,7
20170216,8
20170216,7
20170216,6
20170216,8
20170216,4
20170216,6
20170216,4
20170216,4
20170216,7
20170216,3
20170216,7
20170216,3
20170216,6
20170216,3
20170216,9
20170216,2
20170216,5
20170216,8
20170216,6
20170216,8
20170216,5
20170216,3
20170216,3
20170216,7
20170216,0
20170216,0
20170216,0
20170216,0
20170216,0
20170216,0
20170216,0
20170216,0
20170216,1
20170216,0
20170216,0
20170216,0
20170216,0
20170216,0
20170216,9
20170216,10
20170216,11
20170216,7
20170216,5
20170216,11
20170216,6
20170216,9
20170216,10
20170216,8
20170216,9
20170216,11
